,Spearman_coef
CCZ1B,-0.102260091
GCFC2,-0.102278181
GPC1,-0.102296743
SDHAF4,-0.102339681
MAP1LC3B,-0.102381364
CLMP,-0.102384707
AP3M2,-0.102430641
ARR3,-0.102536634
VIMP,-0.102586274
WFS1,-0.10262737
STRADA,-0.10263106
GBA,-0.102637168
ACTN2,-0.102693307
ESRRG,-0.102725379
PRKCZ,-0.10273176
GTF2E2,-0.102770443
BCS1L,-0.102778748
RPL26L1,-0.102829885
ZNF394,-0.102868243
PLEKHH3,-0.102895216
RHOB,-0.102911521
GNB5,-0.102948677
OTX2-AS1,-0.102956007
INPP1,-0.102986791
SF3B6,-0.102989555
SVIL,-0.103019196
GSTK1,-0.103102017
PIGG,-0.103152878
RPL6,-0.103184974
GRWD1,-0.103186139
CAT,-0.103208236
CREB3,-0.103235305
MZB1,-0.103262901
FOXP1,-0.103381812
LRAT,-0.103405962
TSNAXIP1,-0.103483692
FAM135B,-0.103522751
RAB10,-0.103530237
STK32A,-0.103591049
CDC42EP4,-0.103605831
ETS1,-0.103606457
DCXR,-0.103698276
COMMD6,-0.103708992
PCYOX1L,-0.103711022
SRR,-0.103720241
RRAS2,-0.103763159
NOX4,-0.103784711
OSBP2,-0.1038358
CD52,-0.103859583
RPS16,-0.103925039
CPA2,-0.103925083
IRAK1,-0.103948387
SIRT5,-0.104021198
STX5,-0.104123389
TMEM97,-0.104185314
ASAH1,-0.10419133
TBR1,-0.104208397
CHKA,-0.104316189
CLN5,-0.104329817
CDH23,-0.104366513
SRP14,-0.104475377
CFAP36,-0.104565533
PEX12,-0.104641839
RPS15A,-0.104657466
KRIT1,-0.104704786
ANAPC15,-0.104714505
PCMTD1,-0.104743363
FAM83H-AS1,-0.104761933
SNAP29,-0.104774327
RPP25,-0.104777092
PLCE1,-0.104777602
SLAIN2,-0.104834875
CROCCP2,-0.104857806
GARS,-0.104871795
KAT5,-0.104885489
TIMP3,-0.104886484
LOC339803,-0.104908524
ANO10,-0.10493918
TRAPPC4,-0.104945077
LRRC8C,-0.104994997
GOLGA7,-0.105005165
CACNG3,-0.105006045
C9orf89,-0.105010033
VAMP3,-0.105061777
ANKRD13A,-0.105075737
EYA2,-0.105126834
AKAP12,-0.105182043
USP32P1,-0.105190247
MED25,-0.105201442
RPS13,-0.105254015
LINC00641,-0.105257645
NAF1,-0.105306296
BTF3,-0.105423482
FAM49B,-0.10546605
MMP9,-0.105476471
RGS2,-0.10549615
NGRN,-0.105523514
CEACAM5,-0.105601591
CCDC8,-0.10562509
GPSM1,-0.105637264
HIST1H2BK,-0.105646447
NUTF2,-0.105704963
LMNB1,-0.105708048
OPLAH,-0.105728171
DAP,-0.10581986
ARHGEF7,-0.105865411
KIF20B,-0.105866675
DLGAP4,-0.105873765
TTC27,-0.105875464
ZNF521,-0.105888746
NDUFB10,-0.10600152
MOB3A,-0.10601779
BTF3L4,-0.106077437
COX7A2,-0.106118168
PER3,-0.10612776
SVBP,-0.106157813
BCL2L12,-0.106175692
L2HGDH,-0.106202826
GSTA4,-0.106248049
PSMD7,-0.106390992
ENPEP,-0.106457554
DPF3,-0.106515168
ZNF141,-0.106519878
KAT2A,-0.106563109
COX19,-0.106595283
KCNN1,-0.106629519
PTGES3,-0.106637946
RBM34,-0.106646695
FAM118B,-0.106683914
SURF2,-0.106684903
MASP2,-0.106692822
NOP58,-0.106700319
GPR37L1,-0.106765723
CLN6,-0.106796629
TMEM47,-0.106920878
LYRM7,-0.106942821
HPGD,-0.10698042
TMEM241,-0.106981196
EVI2A,-0.107063758
C14orf37,-0.107071549
HDAC6,-0.10707165
ATP5O,-0.107098494
PPP2R2A,-0.10720333
DIDO1,-0.10720804
DPM1,-0.10723465
BOD1,-0.107237884
PSMA6,-0.107293879
IRF2BP2,-0.107329623
DYNC1LI1,-0.107330761
INF2,-0.107353197
ADCY6,-0.107383915
EIF3H,-0.107419615
SLC35D1,-0.107421837
PFKP,-0.107421854
ST6GALNAC3,-0.107458114
HEXIM1,-0.107510814
SCD5,-0.107541132
GNAS,-0.107553957
TRAF6,-0.107593378
NFKBIA,-0.107746767
XRCC3,-0.10776211
BOC,-0.107816296
WDR74,-0.107845729
CD83,-0.107858408
C17orf80,-0.107867749
MTUS1,-0.107872621
DLD,-0.107904809
COPB1,-0.107919833
HIST1H1C,-0.107949711
CDCA7L,-0.107979544
BCL2L13,-0.107989688
HIPK1,-0.108015147
BPIFB4,-0.108032759
SOWAHA,-0.108032759
TMEM98,-0.108032759
SNW1,-0.108045546
PSMB8-AS1,-0.108119256
IPCEF1,-0.108119299
COL1A1,-0.108121896
TIMM22,-0.108129291
ZCCHC8,-0.108141966
TUB,-0.108195328
CCDC113,-0.108323333
CSGALNACT2,-0.108376906
KCNJ2,-0.108395567
FKBP4,-0.108406909
TAF1D,-0.108422627
PAPD4,-0.108466038
SERF2,-0.108495209
CCDC124,-0.108525008
RGCC,-0.108609184
CD69,-0.108610046
BANF1,-0.108728098
WEE1,-0.108734263
AXIN1,-0.108789335
NUDT4,-0.108833793
EBP,-0.108893486
ETV4,-0.108954509
PRKRA,-0.109013868
DIEXF,-0.109044738
ABL1,-0.109096908
FOSL2,-0.109162828
MYPOP,-0.109190639
TIMM8B,-0.109203692
PTRHD1,-0.1092567
RINL,-0.109466575
UQCRH,-0.109569404
RAC2,-0.109572876
DNAJC17,-0.109575369
TRIM22,-0.109578738
ZFAND2A,-0.109617989
TESK2,-0.109630267
NUDT5,-0.109784082
CPNE6,-0.109785298
NDUFA1,-0.109792009
DXO,-0.109870326
ROCK2,-0.109943948
DOCK4,-0.109955238
WDR25,-0.109990342
MT1F,-0.110019306
COL6A3,-0.110028187
DDX3Y,-0.110112464
TUBB,-0.110120379
NIPSNAP3B,-0.11012591
HMGN5,-0.110135403
SNHG8,-0.110161449
STMN2,-0.110176788
HNRNPA1,-0.110207084
FOXA1,-0.110234922
NGLY1,-0.110254136
DDX24,-0.110287308
GALNT11,-0.110418704
RPL14,-0.110479904
DERL2,-0.110560567
SEMA3G,-0.110575439
EIF4E2,-0.110658109
UBP1,-0.110691209
RBM4B,-0.110712642
ZRANB3,-0.110776905
SELT,-0.110824407
RPS6KB1,-0.110828346
CCM2,-0.110952678
TAF10,-0.110987459
MRC1,-0.111000192
OLFM3,-0.111029465
AGXT,-0.111091816
PGBD5,-0.111091816
BUB1B,-0.111164642
ADARB2,-0.111184647
UFD1L,-0.111278405
CBARP,-0.111328635
TMEM151A,-0.111393189
FBXL19,-0.111396889
COX10,-0.111468916
TMEM161B-AS1,-0.111553052
NR4A1,-0.111614248
RYR2,-0.111633552
AIP,-0.111669976
EMP3,-0.111696297
ANXA1,-0.111709228
MPV17,-0.111726399
PNPLA2,-0.111758876
ABCA7,-0.111805578
UBE2O,-0.111869999
PNKP,-0.111916463
EPHB2,-0.111922114
PABPC4,-0.111931397
SETMAR,-0.111931768
CLIC1,-0.11195606
ATXN7,-0.111977089
ATAD3B,-0.111994186
PLBD1,-0.112031575
ELP4,-0.112093092
ATP6V1C1,-0.112093716
SERPINB8,-0.11210246
TUBB2B,-0.112105864
PPID,-0.112139517
TP53BP2,-0.112143412
MRPL11,-0.112156916
FLJ10038,-0.112163945
DUSP14,-0.112190838
HGH1,-0.112295144
MRPL46,-0.112313825
GIPC3,-0.112383722
AUTS2,-0.11239456
KCND1,-0.112458997
DNAJB2,-0.112543347
BLVRB,-0.112574937
RNF123,-0.112594378
TGIF1,-0.112604752
SUGT1,-0.112631718
HMCN1,-0.112725477
ERG,-0.112793681
NOXA1,-0.112884984
NDUFA11,-0.11290403
PLIN5,-0.112918879
SLC26A4-AS1,-0.112928128
WT1,-0.112933308
GOLPH3,-0.112962313
LINC01578,-0.112972479
GPAM,-0.11303089
SEC11A,-0.113136758
CUX2,-0.113157257
LZIC,-0.113226262
FAM124A,-0.113234852
VASN,-0.113291231
PTPN21,-0.11329792
DBF4,-0.113357365
ADI1,-0.113395239
ZMYND11,-0.113493467
PSMA4,-0.113500673
MAN2C1,-0.113571228
ZNF74,-0.11357414
C10orf35,-0.113639586
RREB1,-0.113669843
C11orf87,-0.113669975
ATOH8,-0.113695561
GFOD1,-0.113735059
C14orf93,-0.11377138
IRS2,-0.113796704
ZNF622,-0.113821814
PNPLA8,-0.113989588
FRZB,-0.114032927
KLK11,-0.114032927
ICT1,-0.114057805
TTF2,-0.11406938
AP1AR,-0.11409502
ADSS,-0.114161346
CCDC109B,-0.114348271
EPHA10,-0.114351025
GRIA2,-0.114375318
SSBP1,-0.114410456
DOC2A,-0.114416022
TMEM71,-0.114427224
CMTM7,-0.114456116
C14orf132,-0.114512783
RPL22L1,-0.114519861
ZNF549,-0.114529802
AIM1,-0.114641426
EGLN3,-0.114645452
RHBDD1,-0.114648176
VPS37B,-0.114677627
FAF1,-0.11474096
COL4A1,-0.114786355
ILKAP,-0.114888688
SLC25A38,-0.1149052
DKC1,-0.114916843
KIF4A,-0.114918372
PABPC1L,-0.114975191
ENY2,-0.115047179
KIRREL3,-0.115055054
RBL2,-0.115161688
PCBD2,-0.115163417
TBCA,-0.11518895
INO80C,-0.115231356
AAMDC,-0.115277346
PAF1,-0.11538196
SLC8A2,-0.115409343
BHMT2,-0.115425834
SLC1A1,-0.115478386
CCNI,-0.115488538
TTC19,-0.115490354
ZNF814,-0.115569991
CCDC94,-0.115586133
TXNDC9,-0.115597176
NPRL2,-0.115630036
SFTA2,-0.115686075
IFT20,-0.115693969
PAIP2,-0.115831815
FAM81B,-0.115853075
C3orf38,-0.115888609
C11orf68,-0.115930544
USE1,-0.115934197
ZNF423,-0.116017069
NDUFAF1,-0.116041393
TPRKB,-0.116055153
RNASET2,-0.116090473
IER5L,-0.116118341
PRKY,-0.116130064
POLB,-0.116194711
RPS4Y1,-0.116208706
NSA2,-0.116238606
HINT2,-0.11626707
HCP5,-0.116282863
MRPS35,-0.116310414
ZMAT5,-0.116348876
SLC35D2,-0.116369862
ATP5L,-0.116426803
KIF23,-0.116478125
SCN5A,-0.116539707
TELO2,-0.116590811
TUT1,-0.116597177
FBRS,-0.116597593
CHIT1,-0.116606942
ACTN1,-0.11663997
TFEB,-0.116654073
ZIK1,-0.116681068
INPP4B,-0.116691305
METAP1,-0.116700929
CUTA,-0.116764634
HSD17B7,-0.116767946
RAB37,-0.116798132
SDR39U1,-0.116890835
ATL2,-0.116950492
FASTK,-0.116954514
IMMT,-0.117019539
MCC,-0.117026716
ZNF880,-0.117032715
LGR4,-0.117042071
STRIP2,-0.117090515
TRAM1,-0.117097895
HCST,-0.117132215
RASGRF2,-0.117153105
SLTM,-0.117161349
ABCF2,-0.117211049
RAB4A,-0.117212138
GRIP2,-0.117264768
SLC44A4,-0.117304436
HNRNPA2B1,-0.117305058
KRT10,-0.117311859
IL2RG,-0.117317879
FDFT1,-0.117394226
SLC25A19,-0.117434588
ESRP1,-0.11747806
SPTLC2,-0.11748595
ID2,-0.117513087
CCDC88B,-0.117532714
CCDC112,-0.11753523
TBC1D9B,-0.117535843
TALDO1,-0.117587345
MOB2,-0.117649845
RIPK2,-0.117664012
BCL2A1,-0.117678534
TMEM185B,-0.117713109
SETBP1,-0.117739205
ANP32B,-0.117803027
SNRPA1,-0.117827773
PKIA,-0.117840661
TUSC5,-0.11787634
METTL2B,-0.117915098
PPP1R2,-0.117924977
PBX2,-0.117959183
AIFM2,-0.117980965
NABP2,-0.11799062
MAF,-0.118016663
DUS3L,-0.118071396
TECPR1,-0.11807524
KHDRBS1,-0.1180919
MORF4L2,-0.118136311
FBN3,-0.118158754
SMARCD3,-0.11819575
TNFRSF14,-0.118236978
AK6,-0.118259275
ZNF410,-0.11842299
TRIM27,-0.118438128
CDC5L,-0.118470362
HID1,-0.118508086
TPMT,-0.118622911
ZNF614,-0.118625883
SLC2A1,-0.118652945
UTP6,-0.118654437
MOCS2,-0.11866526
C21orf59,-0.118705877
SMIM4,-0.118746049
ADAMTSL4,-0.118876533
LHPP,-0.118937616
KLHL31,-0.118974112
ING3,-0.11898141
GSDMB,-0.118990528
HSP90B1,-0.119058133
TUBD1,-0.11910043
PES1,-0.119100451
MAGI3,-0.119135148
RBM12B,-0.119240874
TPI1,-0.119289375
TXLNG,-0.119291134
ZFAND2B,-0.119372328
LINC00998,-0.119396526
SRSF5,-0.119414652
ERCC1,-0.119508115
SLC39A11,-0.119520404
PLD1,-0.119621738
CEPT1,-0.11964546
MAN2A2,-0.119698301
BEND7,-0.119719104
CRK,-0.119741879
NIT2,-0.119816349
ARHGEF37,-0.119830993
RECQL4,-0.119874036
LUC7L3,-0.11997801
PNN,-0.120012134
TCEB1,-0.120024815
COL27A1,-0.120027295
SPIRE2,-0.120032064
NUCB2,-0.120052984
LIG1,-0.12010776
NPTN-IT1,-0.120116123
WDR33,-0.120132089
TUBB4A,-0.120134086
NDUFAF2,-0.120205742
CAMLG,-0.120208185
NUDT1,-0.120250869
WDR81,-0.120251769
GK,-0.120375473
TBC1D10A,-0.120412664
SAPCD2,-0.120461057
RAB9A,-0.120521638
SMYD3,-0.120649254
SEMA5B,-0.120667385
RNF114,-0.120678912
PLS3,-0.120739205
MXD1,-0.120748849
STUB1,-0.120750928
CDK5RAP3,-0.120755632
SNX5,-0.120812186
APOLD1,-0.120814736
FMO2,-0.120822533
RASIP1,-0.120878508
GPR108,-0.120942156
ARHGAP9,-0.1209457
SHROOM1,-0.120972764
NUFIP1,-0.120983161
CCT4,-0.121044864
GABPB1,-0.121071919
C7orf26,-0.121100873
TBC1D30,-0.121121896
FIBP,-0.121124643
ZNF112,-0.121133343
PRPS2,-0.121239471
OXNAD1,-0.121283303
CYP20A1,-0.121348143
MTMR11,-0.121406034
CD34,-0.121487495
STMN4,-0.121487495
C8orf59,-0.121492774
PEA15,-0.12151084
WDR11,-0.121575613
MED18,-0.121655539
GGPS1,-0.121683052
STRA13,-0.121691342
FBXO27,-0.121705217
MGST2,-0.121731353
PCCB,-0.121739899
TXNDC17,-0.121799419
POLG,-0.12180504
RRP15,-0.121811667
NARFL,-0.121875027
AQP5,-0.121922685
CD276,-0.121922685
CPXM1,-0.121922685
FAM216B,-0.121922685
FOLR1,-0.121922685
ISLR2,-0.121922685
JPH2,-0.121922685
RAX,-0.121922685
SLC6A1,-0.121922685
SLITRK1,-0.121922685
SSTR1,-0.121922685
RWDD3,-0.121960364
ALS2CL,-0.122025807
PRADC1,-0.122031563
SRSF2,-0.12210129
DNAI1,-0.122161008
SLC7A6,-0.122166247
HSPA2,-0.122184721
TTC28,-0.122184821
RTN3,-0.122197605
ZRSR2,-0.122226253
LY6E,-0.12227036
EIF3G,-0.122271902
MT2A,-0.12228647
TIGD7,-0.122302993
HSH2D,-0.122353794
CACNA1H,-0.122371742
SAMHD1,-0.122456707
NHS,-0.122482454
ZBTB1,-0.12251838
GNG2,-0.122538671
TYRO3,-0.122539263
PXN,-0.122546577
FSCN1,-0.122596246
ARL14EP,-0.122607733
ABLIM1,-0.122692232
MAPK9,-0.122810382
CDV3,-0.122986645
MGMT,-0.122994894
SF3A2,-0.123042605
BEX5,-0.123043643
CDKN2AIPNL,-0.123221547
LOC101926975,-0.123387588
FXN,-0.123417953
CTH,-0.123452227
TMEM141,-0.123489159
POLR3E,-0.123490277
FADS2,-0.123516102
ZNF593,-0.123533837
PRR11,-0.123587939
MZF1,-0.123598155
EHBP1L1,-0.123627016
PCBP2,-0.123642496
COPS5,-0.123682096
TPT1,-0.123774581
ABCG4,-0.123787631
DAPK1,-0.123842195
WDYHV1,-0.123859338
CD81,-0.12395512
UFM1,-0.12399803
TXNDC16,-0.124019768
LINC01420,-0.124061663
MYOM2,-0.124137324
KIAA1217,-0.124197425
PNRC1,-0.124198474
PHGDH,-0.124203041
SYTL1,-0.124216008
ZNF358,-0.124282012
CHCHD4,-0.1244895
CDC25B,-0.124499895
HSPA9,-0.124508496
CACHD1,-0.124554631
MTA3,-0.124623044
AKR1B1,-0.124626937
CSRNP2,-0.124656103
LAMA4,-0.124660573
PPIL6,-0.124762783
RPS24,-0.124814446
APOA2,-0.124864862
HMGB3,-0.124871686
TRIM66,-0.124924969
C11orf95,-0.124977195
SNRNP27,-0.125039318
HAX1,-0.125096926
MOSPD3,-0.125114895
GPS2,-0.125119156
PRDX1,-0.125206373
CNIH4,-0.125224613
KCNQ2,-0.125279921
NSF,-0.125286723
MANSC1,-0.125296309
AGBL2,-0.125312488
CSNK2B,-0.125386127
SBDS,-0.125415368
PHF8,-0.125469308
C8orf82,-0.125502093
NUP50-AS1,-0.125506775
ADCY7,-0.125588851
CASKIN2,-0.125591775
ALDH1A3,-0.125591802
PRSS35,-0.125591802
REG1B,-0.125591802
CLK1,-0.125616607
RPF2,-0.125646336
C1orf27,-0.12569381
DNAJC25,-0.125699732
HTRA3,-0.125755916
IGFLR1,-0.125756501
CARS2,-0.125792927
NPTX2,-0.125867575
COL1A2,-0.125929601
CDC14A,-0.125940743
PDGFRL,-0.126012944
CUEDC2,-0.126062347
FLI1,-0.126073609
VSX1,-0.126124564
LPPR4,-0.126139043
PKD1,-0.126160438
FCF1,-0.126232228
LAMTOR4,-0.126314361
CCDC28A,-0.126370264
PTMA,-0.12637903
NSG1,-0.126474683
SCRN2,-0.126479096
SPARCL1,-0.126498218
KSR2,-0.126498264
HM13,-0.126499078
LOC100294145,-0.126523755
DUSP5,-0.12677243
MYL12A,-0.126779448
CLVS2,-0.126807186
AES,-0.126858466
GLB1L2,-0.126864915
KLHL7,-0.126866395
ARL4D,-0.126871569
CD248,-0.126962075
XRRA1,-0.126983229
CEP85,-0.127173934
LRTM1,-0.12731917
HSF4,-0.127359671
ITGBL1,-0.127364505
SLC22A23,-0.1273802
SLC9A1,-0.127447896
ABCB8,-0.12748639
RPS17,-0.127577187
SCARA3,-0.127620906
PLEKHA4,-0.127670678
FA2H,-0.127671269
PRKD1,-0.127677595
AFF3,-0.127715502
DHRS12,-0.127722972
WSCD2,-0.127764697
CCR5,-0.127884206
HRAS,-0.127892673
ZMIZ2,-0.128035471
HGF,-0.128035759
DARS,-0.128085997
ASCC2,-0.128130445
NECAB2,-0.1282154
FAIM,-0.128335744
LIMS2,-0.128391808
ZSWIM7,-0.128419861
PRKCQ,-0.128426593
LOC728392,-0.128498203
DNAJB6,-0.128568237
DDX5,-0.128653808
AR,-0.128739403
DUT,-0.128742074
ALOX15B,-0.128793961
CPAMD8,-0.128825671
SNX1,-0.128882806
LIMCH1,-0.128895105
RHCG,-0.128913688
ADAMTS4,-0.128964004
EIF2B1,-0.128968941
RFXANK,-0.129129983
ALDH3B1,-0.129147132
ZNF22,-0.129171832
GNL2,-0.129197241
MLKL,-0.129198111
TMEM18,-0.129209735
PFDN1,-0.12923776
RIC1,-0.129239815
TNR,-0.129249722
EPB41L4A-AS1,-0.129272426
RPL39,-0.129305989
MAPKAP1,-0.129311726
CCDC6,-0.129339479
IMPG2,-0.129428885
NMNAT3,-0.129435004
MYC,-0.129454434
VPS16,-0.129548946
LYPLA2,-0.129553347
PLEKHG5,-0.129590577
BMF,-0.129637956
CCNB1,-0.129638351
APOE,-0.129656912
MXI1,-0.12972321
DUSP1,-0.129759929
RBM8A,-0.129799347
ASNSD1,-0.12983102
GDAP1,-0.129867626
ZMYM1,-0.129967426
RPGRIP1,-0.130059109
TP53TG1,-0.13009162
TMEM200B,-0.130255345
TPCN1,-0.130285463
OBSCN,-0.130300969
GPAT3,-0.130311426
HMGB2,-0.130324599
TNFRSF19,-0.130373236
DANCR,-0.130398874
WIF1,-0.130411081
CNDP2,-0.130421398
CCNB1IP1,-0.130437826
CDC26,-0.130529697
MRPS5,-0.130547578
CMC4,-0.130616532
MORN1,-0.130618141
TMEM147,-0.130634561
SYT12,-0.130656564
NAGLU,-0.13069606
TXLNGY,-0.130701751
HUS1,-0.130712189
CYB5R3,-0.130721025
ZNHIT3,-0.130732918
CPB1,-0.130792828
KIAA1407,-0.130896527
LAPTM4B,-0.130946521
AVPI1,-0.130968834
CFAP61,-0.130982912
ACBD7,-0.130994876
INSR,-0.131012048
MORN4,-0.131050204
RPL38,-0.131058988
TMEM216,-0.131078394
ZNF667,-0.131110175
INTS5,-0.131153753
H2AFX,-0.131309659
YWHAZ,-0.131312568
KLK7,-0.131340078
SUPV3L1,-0.131398727
ZSCAN29,-0.131563072
CMSS1,-0.131607312
CNNM4,-0.13161229
USP43,-0.131651024
SLC25A4,-0.131695105
SLC26A9,-0.131733803
AAAS,-0.131800033
CPXM2,-0.13181908
TIMM23,-0.131820996
PRICKLE2,-0.131865161
PFN1,-0.131865679
HDHD2,-0.131979175
NELFB,-0.132159259
ATP5G1,-0.132177521
LYPD3,-0.132256565
MSL2,-0.132297294
KRTCAP2,-0.132358704
ZNF703,-0.132387052
DNAH9,-0.132408689
PTPN3,-0.132459207
HK2,-0.132478598
GTF2B,-0.132495267
MRPL47,-0.132601871
NRARP,-0.132677517
POP5,-0.132732258
ENGASE,-0.132811915
SMIM10L1,-0.132863057
ISOC1,-0.132938795
SMPD3,-0.133034917
RCSD1,-0.13306691
NLGN1,-0.133331226
MOSPD1,-0.133334125
METRN,-0.133348262
CAPN8,-0.133449516
GMPPA,-0.133455839
PSME2,-0.133549919
RPL9,-0.133584028
CTNNA3,-0.133641805
BAMBI,-0.133694012
SNHG16,-0.133833074
MTFMT,-0.133932077
STT3B,-0.133940914
FAM192A,-0.133968108
CREB3L2,-0.134208778
SNRPF,-0.134335001
SYTL3,-0.134361575
ZC3HC1,-0.134364042
OSBPL5,-0.13439321
GLRX3,-0.134518013
UQCRC2,-0.134522073
ZSCAN18,-0.134571231
NR1H2,-0.134577247
TUFT1,-0.134647496
MTERF2,-0.134688437
WSB1,-0.134691272
AGPAT4,-0.134719173
CEP41,-0.134753044
NDUFA5,-0.134800661
CTSV,-0.134851047
THAP9-AS1,-0.134881215
WDR5,-0.134899658
SCGB1A1,-0.134960791
TMEM11,-0.134996369
FKBP7,-0.135148286
SLC38A9,-0.135172302
LARS,-0.135200911
ARRDC1,-0.135280773
LDB2,-0.135334502
APOD,-0.13533866
NCAN,-0.135436241
MAGI1,-0.135606635
PAPSS1,-0.13563416
PARL,-0.135888981
BCORL1,-0.135970397
SNU13,-0.136002644
HAUS2,-0.136008327
HDDC2,-0.136009487
NT5C3B,-0.136058842
CPSF1,-0.136075737
HN1,-0.13607672
SOBP,-0.136115173
NXF1,-0.136346678
SATB1,-0.136439428
AVIL,-0.136628445
FGF2,-0.136671392
ZNF140,-0.136698132
ASMTL,-0.136738602
GRINA,-0.136760786
CYP24A1,-0.136806325
MYLIP,-0.136847219
ANAPC16,-0.136906468
USH2A,-0.137008006
GUCY2D,-0.13702023
KLF8,-0.137046922
TBX3,-0.137145441
SGCD,-0.137262561
LRRC28,-0.137364371
FAM104B,-0.137419113
POR,-0.137559019
CST3,-0.137652052
PHYH,-0.137679317
CCK,-0.137726253
EIF4A2,-0.137773211
VAPA,-0.137782398
ST6GALNAC2,-0.137801797
INO80E,-0.137936022
SEC14L1,-0.137944392
TIGD2,-0.1380559
CASP9,-0.138077785
PDPR,-0.138101458
MYO18B,-0.13833255
RRP7A,-0.138406298
PFDN4,-0.138473996
CCDC14,-0.138490193
CNPY3,-0.138582597
COX15,-0.138598721
MALT1,-0.138633719
HNRNPA3,-0.138635324
TOR1B,-0.138663482
ZNF195,-0.138669355
RAB3B,-0.138804921
CDH20,-0.138815847
PLAT,-0.138853353
ZNF548,-0.138978373
STX3,-0.138986942
RASSF2,-0.138989548
EXOC7,-0.139112757
FABP5,-0.139166425
CADM2,-0.139243483
ERI3,-0.139254186
NCBP2-AS2,-0.139256998
TYW3,-0.139491223
ERC2,-0.139631276
CHUK,-0.139640149
CLTA,-0.13979603
RUVBL1,-0.139865874
RASGRP2,-0.139951278
MIR4458HG,-0.140133731
THUMPD3-AS1,-0.140240954
ZBTB16,-0.140247037
CES4A,-0.140261587
GNA11,-0.140422757
MINOS1,-0.140509568
DLL1,-0.140775231
ZNF354A,-0.140820248
ZNF330,-0.140994995
PAFAH1B3,-0.141045916
MRPL27,-0.141182226
SLC2A10,-0.14121605
ULK2,-0.141220383
DUSP8,-0.141287057
MAPRE1,-0.141306335
ZNF542P,-0.141380934
BMPR1B,-0.141444757
TSKU,-0.1414777
PRKCB,-0.141491248
UQCRFS1,-0.141538916
DNAJC8,-0.141774404
FTH1,-0.141844057
CD320,-0.141844534
XBP1,-0.141900935
NUDT15,-0.14202231
SCCPDH,-0.142094178
TUBB4B,-0.142329603
SCNN1A,-0.142501785
POLD4,-0.142608338
PECAM1,-0.142630163
SLC38A2,-0.142654878
C16orf54,-0.142914445
ARL6IP1,-0.142915589
GADD45A,-0.142995516
NAPG,-0.143074763
HAUS7,-0.143151072
LINC00888,-0.143155487
ARL6,-0.143195687
SGK1,-0.143207866
KIAA0391,-0.14328856
KHDRBS3,-0.143310102
ASRGL1,-0.143358904
RAB8B,-0.143421399
CDON,-0.143526434
MRPL16,-0.143578736
C10orf54,-0.143682121
CFL1,-0.143685905
TXN,-0.143869161
USMG5,-0.1438962
PIGA,-0.143915395
SAP18,-0.143928471
C12orf57,-0.144001917
WLS,-0.144030395
BNIP1,-0.144294393
HEYL,-0.144320966
ARFRP1,-0.144367066
CD164,-0.144453776
WDSUB1,-0.144517913
TBC1D17,-0.144546847
RUSC2,-0.144550373
DNAJB9,-0.144575571
ZNF511,-0.144696315
PRKCSH,-0.144706116
STK38,-0.144799256
ATXN7L2,-0.144809089
GRASP,-0.144883843
ARMC3,-0.145008928
MRPL2,-0.145017016
ITFG3,-0.145125956
TSN,-0.145231618
TXNL4A,-0.145324292
EIF5,-0.145330512
REEP6,-0.145541427
IFI27L1,-0.145565686
CCDC65,-0.145630567
UNC5D,-0.145771425
TXNIP,-0.145775714
DUSP6,-0.145884384
MEPCE,-0.145886423
LINC00673,-0.146305669
RPIA,-0.146442862
POMP,-0.146481828
TP53INP2,-0.146486793
LASP1,-0.146670057
KANSL2,-0.146726751
IFITM2,-0.146733941
CCT3,-0.146809064
ZNF347,-0.146997634
PPA1,-0.14711521
C11orf80,-0.14711999
DAG1,-0.147127923
WWC1,-0.147140553
ADIPOQ,-0.147210337
RNF130,-0.14734132
PYGB,-0.147347698
LDAH,-0.147347987
AQP7,-0.147357357
TMEM145,-0.147357357
TNFRSF10D,-0.147363703
GDPD1,-0.147432821
DGCR6,-0.147455854
DEAF1,-0.147482511
GPCPD1,-0.147549299
DDX27,-0.147711359
PEG3,-0.147822332
UBE2T,-0.147858372
SYF2,-0.14786001
MPLKIP,-0.148026477
IFITM1,-0.148133248
ENSA,-0.148176251
LAPTM5,-0.148201452
TBC1D9,-0.148212707
GLTSCR1L,-0.148228692
COL8A2,-0.14823277
EPB41L1,-0.148277059
IQCB1,-0.148355691
MED30,-0.148397136
CRYZL1,-0.148652445
CLSPN,-0.14888177
BAG1,-0.148990047
PTRF,-0.149057872
GMFG,-0.149074826
CALM1,-0.149191188
CTNNBL1,-0.149219282
MEIS3P1,-0.149226455
KLF15,-0.149460358
SOX11,-0.149486343
TNFRSF10B,-0.149542966
TMEM25,-0.149544523
EGF,-0.149675375
RNASEH2C,-0.149727088
UBE2D4,-0.149877095
SLC35C1,-0.149883115
ZPR1,-0.149939062
TARBP1,-0.149982884
FUCA2,-0.150115549
TSTD1,-0.1501644
ARHGEF15,-0.150249821
AZGP1,-0.150341794
AQP1,-0.150355817
RCOR1,-0.150544644
SEC23B,-0.15055924
VWA3B,-0.150577743
SNRPG,-0.150612142
PTPN2,-0.150682804
C2CD2,-0.150718805
HIGD2A,-0.150883488
ARVCF,-0.151047976
LDLRAP1,-0.151083692
HSF2,-0.151177396
SAE1,-0.151178798
SNAPIN,-0.151277022
UBE2S,-0.151330996
TRIM9,-0.151426942
SYT1,-0.15147404
